2024-04-06 18:52:50,809 INFO    Thread-32 (_run_job):1543 [wandb_setup.py:_flush():76] Current SDK version is 0.16.4
2024-04-06 18:52:50,810 INFO    Thread-32 (_run_job):1543 [wandb_setup.py:_flush():76] Configure stats pid to 1543
2024-04-06 18:52:50,810 INFO    Thread-32 (_run_job):1543 [wandb_setup.py:_flush():76] Loading settings from /Users/pratikkadlak/.config/wandb/settings
2024-04-06 18:52:50,810 INFO    Thread-32 (_run_job):1543 [wandb_setup.py:_flush():76] Loading settings from /Users/pratikkadlak/Pratik/DeepLearning/DL_Assignment_2/Convolution-Neural-Network/PartB/wandb/settings
2024-04-06 18:52:50,810 INFO    Thread-32 (_run_job):1543 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'project': 'DL_Assignment_2', 'entity': 'space_monkeys', 'root_dir': '/Users/pratikkadlak/Pratik/DeepLearning/DL_Assignment_2/Convolution-Neural-Network/PartB', 'sweep_id': '4nmzcd20', 'run_id': 'yy0wixlo', 'sweep_param_path': '/Users/pratikkadlak/Pratik/DeepLearning/DL_Assignment_2/Convolution-Neural-Network/PartB/wandb/sweep-4nmzcd20/config-yy0wixlo.yaml'}
2024-04-06 18:52:50,810 INFO    Thread-32 (_run_job):1543 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2024-04-06 18:52:50,810 INFO    Thread-32 (_run_job):1543 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program': '<python with no main file>'}
2024-04-06 18:52:50,810 INFO    Thread-32 (_run_job):1543 [wandb_init.py:_log_setup():526] Logging user logs to /Users/pratikkadlak/Pratik/DeepLearning/DL_Assignment_2/Convolution-Neural-Network/PartB/wandb/run-20240406_185250-yy0wixlo/logs/debug.log
2024-04-06 18:52:50,810 INFO    Thread-32 (_run_job):1543 [wandb_init.py:_log_setup():527] Logging internal logs to /Users/pratikkadlak/Pratik/DeepLearning/DL_Assignment_2/Convolution-Neural-Network/PartB/wandb/run-20240406_185250-yy0wixlo/logs/debug-internal.log
2024-04-06 18:52:50,810 INFO    Thread-32 (_run_job):1543 [wandb_init.py:_jupyter_setup():472] configuring jupyter hooks <wandb.sdk.wandb_init._WandbInit object at 0x169e8e4d0>
2024-04-06 18:52:50,811 INFO    Thread-32 (_run_job):1543 [wandb_init.py:init():566] calling init triggers
2024-04-06 18:52:50,811 INFO    Thread-32 (_run_job):1543 [wandb_init.py:init():573] wandb.init called with sweep_config: {'activation_func': 'GELU', 'data_augment': 'Yes', 'dropout': 'No', 'epoch': 30, 'hidden_units': 512, 'optimizer': 'Adam', 'prob': 0.2}
config: {}
2024-04-06 18:52:50,811 INFO    Thread-32 (_run_job):1543 [wandb_init.py:init():616] starting backend
2024-04-06 18:52:50,811 INFO    Thread-32 (_run_job):1543 [wandb_init.py:init():620] setting up manager
2024-04-06 18:52:50,817 INFO    Thread-32 (_run_job):1543 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=spawn,fork,forkserver, using: spawn
2024-04-06 18:52:50,817 INFO    Thread-32 (_run_job):1543 [wandb_init.py:init():628] backend started and connected
